,Sample ID,Run ID,Release version,Sample ID,Sex,Body site
2459,SRS483308,SRR996402,2.0,,,
2460,SRS483309,SRR996331,2.0,,,
2461,SRS483309,SRR996403,2.0,,,
2462,SRS483310,SRR996332,2.0,,,
2463,SRS483310,SRR996404,2.0,,,
2464,SRS483311,SRR996333,2.0,,,
2465,SRS483311,SRR996405,2.0,,,
2466,SRS483312,SRR996334,2.0,,,
2467,SRS483312,SRR996406,2.0,,,
2468,SRS483313,SRR996335,2.0,,,
2469,SRS483313,SRR996407,2.0,,,
2470,SRS483314,SRR996336,2.0,,,
2471,SRS483314,SRR996408,2.0,,,
2472,SRS483315,SRR996337,2.0,,,
2473,SRS483315,SRR996409,2.0,,,
2474,SRS483316,SRR996338,2.0,,,
2475,SRS483316,SRR996410,2.0,,,
2476,SRS483317,SRR996339,2.0,,,
2477,SRS483317,SRR996411,2.0,,,
2478,SRS483318,SRR996340,2.0,,,
2479,SRS483318,SRR996412,2.0,,,
2480,SRS483319,SRR996341,2.0,,,
2481,SRS483319,SRR996413,2.0,,,
2482,SRS483320,SRR996342,2.0,,,
2483,SRS483320,SRR996414,2.0,,,
2484,SRS483321,SRR996343,2.0,,,
2485,SRS483321,SRR996415,2.0,,,
2486,SRS483322,SRR996344,2.0,,,
2487,SRS483322,SRR996416,2.0,,,
2488,SRS483323,SRR996345,2.0,,,
2489,SRS483323,SRR996417,2.0,,,
2490,SRS483324,SRR996346,2.0,,,
2491,SRS483324,SRR996418,2.0,,,
2492,SRS483325,SRR996347,2.0,,,
2493,SRS483325,SRR996419,2.0,,,
2494,SRS483326,SRR996348,2.0,,,
2495,SRS483326,SRR996420,2.0,,,
2496,SRS483327,SRR996349,2.0,,,
2497,SRS483327,SRR996421,2.0,,,
2498,SRS483328,SRR996350,2.0,,,
2499,SRS483328,SRR996422,2.0,,,
2500,SRS483329,SRR996351,2.0,,,
2501,SRS483329,SRR996423,2.0,,,
2502,SRS483330,SRR996352,2.0,,,
2503,SRS483330,SRR996424,2.0,,,
2504,SRS483331,SRR996353,2.0,,,
2505,SRS483331,SRR996425,2.0,,,
2506,SRS483332,SRR996355,2.0,,,
2507,SRS483332,SRR996427,2.0,,,
2508,SRS483333,SRR996354,2.0,,,
2509,SRS483333,SRR996426,2.0,,,
2510,SRS483334,SRR996356,2.0,,,
2511,SRS483334,SRR996428,2.0,,,
2512,SRS483335,SRR996357,2.0,,,
2513,SRS483335,SRR996429,2.0,,,
2514,SRS483336,SRR996358,2.0,,,
2515,SRS483336,SRR996430,2.0,,,
2516,SRS483337,SRR996359,2.0,,,
2517,SRS483337,SRR996431,2.0,,,
2518,SRS483338,SRR996360,2.0,,,
2519,SRS483338,SRR996432,2.0,,,
2520,SRS483339,SRR996361,2.0,,,
2521,SRS483339,SRR996433,2.0,,,
2522,SRS483340,SRR996362,2.0,,,
2523,SRS483340,SRR996434,2.0,,,
2524,SRS483341,SRR996363,2.0,,,
2525,SRS483341,SRR996435,2.0,,,
2526,SRS483342,SRR996364,2.0,,,
2527,SRS483342,SRR996436,2.0,,,
2528,SRS483343,SRR996365,2.0,,,
2529,SRS483343,SRR996437,2.0,,,
2530,SRS483344,SRR996366,2.0,,,
2531,SRS483344,SRR996438,2.0,,,
2532,SRS483345,SRR996367,2.0,,,
2533,SRS483345,SRR996439,2.0,,,
2534,SRS483346,SRR996368,2.0,,,
2535,SRS483346,SRR996440,2.0,,,
2536,SRS483347,SRR996369,2.0,,,
2537,SRS483347,SRR996441,2.0,,,
2538,SRS483348,SRR996370,2.0,,,
2539,SRS483348,SRR996442,2.0,,,
2540,SRS483349,SRR996371,2.0,,,
2541,SRS483349,SRR996443,2.0,,,
2542,SRS483350,SRR996372,2.0,,,
2543,SRS483350,SRR996444,2.0,,,
2544,SRS483351,SRR996373,2.0,,,
2545,SRS483351,SRR996445,2.0,,,
2546,SRS483368,SRR996478,2.0,,,
2547,SRS483368,SRR996513,2.0,,,
2548,SRS483368,SRR996548,2.0,,,
2549,SRS483368,SRR996583,2.0,,,
2550,SRS483369,SRR996479,2.0,,,
2551,SRS483369,SRR996514,2.0,,,
2552,SRS483369,SRR996549,2.0,,,
2553,SRS483369,SRR996584,2.0,,,
2554,SRS483370,SRR996480,2.0,,,
2555,SRS483370,SRR996515,2.0,,,
2556,SRS483370,SRR996550,2.0,,,
2557,SRS483370,SRR996585,2.0,,,
2558,SRS483371,SRR996482,2.0,,,
2559,SRS483371,SRR996517,2.0,,,
2560,SRS483371,SRR996552,2.0,,,
2561,SRS483371,SRR996587,2.0,,,
2562,SRS483372,SRR996481,2.0,,,
2563,SRS483372,SRR996516,2.0,,,
2564,SRS483372,SRR996551,2.0,,,
2565,SRS483372,SRR996586,2.0,,,
2566,SRS483373,SRR996483,2.0,,,
2567,SRS483373,SRR996518,2.0,,,
2568,SRS483373,SRR996553,2.0,,,
2569,SRS483373,SRR996588,2.0,,,
2570,SRS483374,SRR996484,2.0,,,
2571,SRS483374,SRR996519,2.0,,,
2572,SRS483374,SRR996554,2.0,,,
2573,SRS483374,SRR996589,2.0,,,
2574,SRS483375,SRR996485,2.0,,,
2575,SRS483375,SRR996520,2.0,,,
2576,SRS483375,SRR996555,2.0,,,
2577,SRS483375,SRR996590,2.0,,,
2578,SRS483376,SRR996486,2.0,,,
2579,SRS483376,SRR996521,2.0,,,
2580,SRS483376,SRR996556,2.0,,,
2581,SRS483376,SRR996591,2.0,,,
2582,SRS483377,SRR996487,2.0,,,
2583,SRS483377,SRR996522,2.0,,,
2584,SRS483377,SRR996557,2.0,,,
2585,SRS483377,SRR996592,2.0,,,
2586,SRS483378,SRR996488,2.0,,,
2587,SRS483378,SRR996523,2.0,,,
2588,SRS483378,SRR996558,2.0,,,
2589,SRS483378,SRR996593,2.0,,,
2590,SRS483379,SRR996489,2.0,,,
2591,SRS483379,SRR996524,2.0,,,
2592,SRS483379,SRR996559,2.0,,,
2593,SRS483379,SRR996594,2.0,,,
2594,SRS483380,SRR996490,2.0,,,
2595,SRS483380,SRR996525,2.0,,,
2596,SRS483380,SRR996560,2.0,,,
2597,SRS483380,SRR996595,2.0,,,
2598,SRS483381,SRR996491,2.0,,,
2599,SRS483381,SRR996526,2.0,,,
2600,SRS483381,SRR996561,2.0,,,
2601,SRS483381,SRR996596,2.0,,,
2602,SRS483382,SRR996492,2.0,,,
2603,SRS483382,SRR996527,2.0,,,
2604,SRS483382,SRR996562,2.0,,,
2605,SRS483382,SRR996597,2.0,,,
2606,SRS483383,SRR996493,2.0,,,
2607,SRS483383,SRR996528,2.0,,,
2608,SRS483383,SRR996563,2.0,,,
2609,SRS483383,SRR996598,2.0,,,
2610,SRS483384,SRR996494,2.0,,,
2611,SRS483384,SRR996529,2.0,,,
2612,SRS483384,SRR996564,2.0,,,
2613,SRS483384,SRR996599,2.0,,,
2614,SRS483385,SRR996496,2.0,,,
2615,SRS483385,SRR996531,2.0,,,
2616,SRS483385,SRR996566,2.0,,,
2617,SRS483385,SRR996601,2.0,,,
2618,SRS483386,SRR996495,2.0,,,
2619,SRS483386,SRR996530,2.0,,,
2620,SRS483386,SRR996565,2.0,,,
2621,SRS483386,SRR996600,2.0,,,
2622,SRS483387,SRR996497,2.0,,,
2623,SRS483387,SRR996532,2.0,,,
2624,SRS483387,SRR996567,2.0,,,
2625,SRS483387,SRR996602,2.0,,,
2626,SRS483388,SRR996498,2.0,,,
2627,SRS483388,SRR996533,2.0,,,
2628,SRS483388,SRR996568,2.0,,,
2629,SRS483388,SRR996603,2.0,,,
2630,SRS483389,SRR996499,2.0,,,
2631,SRS483389,SRR996534,2.0,,,
2632,SRS483389,SRR996569,2.0,,,
2633,SRS483389,SRR996604,2.0,,,
2634,SRS483390,SRR996500,2.0,,,
2635,SRS483390,SRR996535,2.0,,,
2636,SRS483390,SRR996570,2.0,,,
2637,SRS483390,SRR996605,2.0,,,
2638,SRS483391,SRR996501,2.0,,,
2639,SRS483391,SRR996536,2.0,,,
2640,SRS483391,SRR996571,2.0,,,
2641,SRS483391,SRR996606,2.0,,,
2642,SRS483392,SRR996503,2.0,,,
2643,SRS483392,SRR996538,2.0,,,
2644,SRS483392,SRR996573,2.0,,,
2645,SRS483392,SRR996608,2.0,,,
2646,SRS483393,SRR996502,2.0,,,
2647,SRS483393,SRR996537,2.0,,,
2648,SRS483393,SRR996572,2.0,,,
2649,SRS483393,SRR996607,2.0,,,
2650,SRS483394,SRR996504,2.0,,,
2651,SRS483394,SRR996539,2.0,,,
2652,SRS483394,SRR996574,2.0,,,
2653,SRS483394,SRR996609,2.0,,,
2654,SRS483395,SRR996506,2.0,,,
2655,SRS483395,SRR996541,2.0,,,
2656,SRS483395,SRR996576,2.0,,,
2657,SRS483395,SRR996611,2.0,,,
2658,SRS483396,SRR996505,2.0,,,
2659,SRS483396,SRR996540,2.0,,,
2660,SRS483396,SRR996575,2.0,,,
2661,SRS483396,SRR996610,2.0,,,
2662,SRS483397,SRR996507,2.0,,,
2663,SRS483397,SRR996542,2.0,,,
2664,SRS483397,SRR996577,2.0,,,
2665,SRS483397,SRR996612,2.0,,,
2666,SRS483398,SRR996509,2.0,,,
2667,SRS483398,SRR996544,2.0,,,
2668,SRS483398,SRR996579,2.0,,,
2669,SRS483398,SRR996614,2.0,,,
2670,SRS483399,SRR996508,2.0,,,
2671,SRS483399,SRR996543,2.0,,,
2672,SRS483399,SRR996578,2.0,,,
2673,SRS483399,SRR996613,2.0,,,
2674,SRS483400,SRR996510,2.0,,,
2675,SRS483400,SRR996545,2.0,,,
2676,SRS483400,SRR996580,2.0,,,
2677,SRS483400,SRR996615,2.0,,,
2678,SRS483401,SRR996511,2.0,,,
2679,SRS483401,SRR996546,2.0,,,
2680,SRS483401,SRR996581,2.0,,,
2681,SRS483401,SRR996616,2.0,,,
2682,SRS483402,SRR996512,2.0,,,
2683,SRS483402,SRR996547,2.0,,,
2684,SRS483402,SRR996582,2.0,,,
2685,SRS483402,SRR996617,2.0,,,
2686,SRS483416,SRR996657,2.0,,,
2687,SRS483416,SRR996745,2.0,,,
2688,SRS483417,SRR996658,2.0,,,
2689,SRS483417,SRR996746,2.0,,,
2690,SRS483418,SRR996659,2.0,,,
2691,SRS483418,SRR996747,2.0,,,
2692,SRS483419,SRR996660,2.0,,,
2693,SRS483419,SRR996748,2.0,,,
2694,SRS483420,SRR996662,2.0,,,
2695,SRS483420,SRR996750,2.0,,,
2696,SRS483421,SRR996661,2.0,,,
2697,SRS483421,SRR996749,2.0,,,
2698,SRS483422,SRR996664,2.0,,,
2699,SRS483422,SRR996752,2.0,,,
2700,SRS483423,SRR996663,2.0,,,
2701,SRS483423,SRR996751,2.0,,,
2702,SRS483424,SRR996665,2.0,,,
2703,SRS483424,SRR996753,2.0,,,
2704,SRS483425,SRR996666,2.0,,,
2705,SRS483425,SRR996754,2.0,,,
2706,SRS483426,SRR996667,2.0,,,
2707,SRS483426,SRR996755,2.0,,,
2708,SRS483427,SRR996668,2.0,,,
2709,SRS483427,SRR996756,2.0,,,
2710,SRS483428,SRR996669,2.0,,,
2711,SRS483428,SRR996757,2.0,,,
2712,SRS483429,SRR996670,2.0,,,
2713,SRS483429,SRR996758,2.0,,,
2714,SRS483430,SRR996671,2.0,,,
2715,SRS483430,SRR996759,2.0,,,
2716,SRS483431,SRR996672,2.0,,,
2717,SRS483431,SRR996760,2.0,,,
2718,SRS483432,SRR996673,2.0,,,
2719,SRS483432,SRR996761,2.0,,,
2720,SRS483433,SRR996674,2.0,,,
2721,SRS483433,SRR996762,2.0,,,
2722,SRS483434,SRR996675,2.0,,,
2723,SRS483434,SRR996763,2.0,,,
2724,SRS483435,SRR996676,2.0,,,
2725,SRS483435,SRR996764,2.0,,,
2726,SRS483436,SRR996677,2.0,,,
2727,SRS483436,SRR996765,2.0,,,
2728,SRS483437,SRR996678,2.0,,,
2729,SRS483437,SRR996766,2.0,,,
2730,SRS483438,SRR996679,2.0,,,
2731,SRS483438,SRR996767,2.0,,,
2732,SRS483439,SRR996680,2.0,,,
2733,SRS483439,SRR996768,2.0,,,
2734,SRS483440,SRR996681,2.0,,,
2735,SRS483440,SRR996769,2.0,,,
2736,SRS483441,SRR996682,2.0,,,
2737,SRS483441,SRR996770,2.0,,,
2738,SRS483442,SRR996683,2.0,,,
2739,SRS483442,SRR996771,2.0,,,
2740,SRS483443,SRR996684,2.0,,,
2741,SRS483443,SRR996772,2.0,,,
2742,SRS483444,SRR996685,2.0,,,
2743,SRS483444,SRR996773,2.0,,,
2744,SRS483445,SRR996686,2.0,,,
2745,SRS483445,SRR996774,2.0,,,
2746,SRS483446,SRR996687,2.0,,,
2747,SRS483446,SRR996775,2.0,,,
2748,SRS483447,SRR996688,2.0,,,
2749,SRS483447,SRR996776,2.0,,,
2750,SRS483448,SRR996690,2.0,,,
2751,SRS483448,SRR996778,2.0,,,
2752,SRS483449,SRR996689,2.0,,,
2753,SRS483449,SRR996777,2.0,,,
2754,SRS483450,SRR996691,2.0,,,
2755,SRS483450,SRR996779,2.0,,,
2756,SRS483451,SRR996692,2.0,,,
2757,SRS483451,SRR996780,2.0,,,
2758,SRS483452,SRR996693,2.0,,,
2759,SRS483452,SRR996781,2.0,,,
2760,SRS483453,SRR996694,2.0,,,
2761,SRS483453,SRR996782,2.0,,,
2762,SRS483454,SRR996695,2.0,,,
2763,SRS483454,SRR996783,2.0,,,
2764,SRS483455,SRR996696,2.0,,,
2765,SRS483455,SRR996784,2.0,,,
2766,SRS483456,SRR996697,2.0,,,
2767,SRS483456,SRR996785,2.0,,,
2768,SRS483457,SRR996698,2.0,,,
2769,SRS483457,SRR996786,2.0,,,
2770,SRS483458,SRR996699,2.0,,,
2771,SRS483458,SRR996787,2.0,,,
2772,SRS483459,SRR996700,2.0,,,
2773,SRS483459,SRR996788,2.0,,,
2774,SRS483460,SRR996701,2.0,,,
2775,SRS483460,SRR996789,2.0,,,
2776,SRS483461,SRR996702,2.0,,,
2777,SRS483461,SRR996790,2.0,,,
2778,SRS483462,SRR996703,2.0,,,
2779,SRS483462,SRR996791,2.0,,,
2780,SRS483463,SRR996704,2.0,,,
2781,SRS483463,SRR996792,2.0,,,
2782,SRS483464,SRR996705,2.0,,,
2783,SRS483464,SRR996793,2.0,,,
2784,SRS483465,SRR996706,2.0,,,
2785,SRS483465,SRR996794,2.0,,,
2786,SRS483466,SRR996707,2.0,,,
2787,SRS483466,SRR996795,2.0,,,
2788,SRS483467,SRR996708,2.0,,,
2789,SRS483467,SRR996796,2.0,,,
2790,SRS483468,SRR996709,2.0,,,
2791,SRS483468,SRR996797,2.0,,,
2792,SRS483469,SRR996710,2.0,,,
2793,SRS483469,SRR996798,2.0,,,
2794,SRS483470,SRR996711,2.0,,,
2795,SRS483470,SRR996799,2.0,,,
2796,SRS483471,SRR996712,2.0,,,
2797,SRS483471,SRR996800,2.0,,,
2798,SRS483472,SRR996713,2.0,,,
2799,SRS483472,SRR996801,2.0,,,
2800,SRS483473,SRR996714,2.0,,,
2801,SRS483473,SRR996802,2.0,,,
2802,SRS483474,SRR996715,2.0,,,
2803,SRS483474,SRR996803,2.0,,,
2804,SRS483475,SRR996716,2.0,,,
2805,SRS483475,SRR996804,2.0,,,
2806,SRS483476,SRR996717,2.0,,,
2807,SRS483476,SRR996805,2.0,,,
2808,SRS483477,SRR996718,2.0,,,
2809,SRS483477,SRR996806,2.0,,,
2810,SRS483478,SRR996719,2.0,,,
2811,SRS483478,SRR996807,2.0,,,
2812,SRS483479,SRR996720,2.0,,,
2813,SRS483479,SRR996808,2.0,,,
2814,SRS483480,SRR996721,2.0,,,
2815,SRS483480,SRR996809,2.0,,,
2816,SRS483481,SRR996722,2.0,,,
2817,SRS483481,SRR996810,2.0,,,
2818,SRS483482,SRR996724,2.0,,,
2819,SRS483482,SRR996812,2.0,,,
2820,SRS483483,SRR996723,2.0,,,
2821,SRS483483,SRR996811,2.0,,,
2822,SRS483484,SRR996725,2.0,,,
2823,SRS483484,SRR996813,2.0,,,
2824,SRS483485,SRR996726,2.0,,,
2825,SRS483485,SRR996814,2.0,,,
2826,SRS483486,SRR996727,2.0,,,
2827,SRS483486,SRR996815,2.0,,,
2828,SRS483487,SRR996728,2.0,,,
2829,SRS483487,SRR996816,2.0,,,
2830,SRS483488,SRR996729,2.0,,,
2831,SRS483488,SRR996817,2.0,,,
2832,SRS483489,SRR996730,2.0,,,
2833,SRS483489,SRR996818,2.0,,,
2834,SRS483490,SRR996731,2.0,,,
2835,SRS483490,SRR996819,2.0,,,
2836,SRS483491,SRR996732,2.0,,,
2837,SRS483491,SRR996820,2.0,,,
2838,SRS483492,SRR996733,2.0,,,
2839,SRS483492,SRR996821,2.0,,,
2840,SRS483493,SRR996734,2.0,,,
2841,SRS483493,SRR996822,2.0,,,
2842,SRS483494,SRR996736,2.0,,,
2843,SRS483494,SRR996824,2.0,,,
2844,SRS483495,SRR996735,2.0,,,
2845,SRS483495,SRR996823,2.0,,,
2846,SRS483496,SRR996737,2.0,,,
2847,SRS483496,SRR996825,2.0,,,
2848,SRS483497,SRR996738,2.0,,,
2849,SRS483497,SRR996826,2.0,,,
2850,SRS483498,SRR996739,2.0,,,
2851,SRS483498,SRR996827,2.0,,,
2852,SRS483499,SRR996740,2.0,,,
2853,SRS483499,SRR996828,2.0,,,
2854,SRS483500,SRR996741,2.0,,,
2855,SRS483500,SRR996829,2.0,,,
2856,SRS483501,SRR996742,2.0,,,
2857,SRS483501,SRR996830,2.0,,,
2858,SRS483502,SRR996744,2.0,,,
2859,SRS483502,SRR996832,2.0,,,
2860,SRS483503,SRR996743,2.0,,,
2861,SRS483503,SRR996831,2.0,,,
2862,SRS483504,SRR996833,2.0,,,
2863,SRS483504,SRR996893,2.0,,,
2864,SRS483505,SRR996834,2.0,,,
2865,SRS483505,SRR996894,2.0,,,
2866,SRS483506,SRR996835,2.0,,,
2867,SRS483506,SRR996895,2.0,,,
2868,SRS483507,SRR996836,2.0,,,
2869,SRS483507,SRR996896,2.0,,,
2870,SRS483508,SRR996837,2.0,,,
2871,SRS483508,SRR996897,2.0,,,
2872,SRS483509,SRR996838,2.0,,,
2873,SRS483509,SRR996898,2.0,,,
2874,SRS483510,SRR996840,2.0,,,
2875,SRS483510,SRR996900,2.0,,,
2876,SRS483511,SRR996839,2.0,,,
2877,SRS483511,SRR996899,2.0,,,
2878,SRS483512,SRR996841,2.0,,,
2879,SRS483512,SRR996901,2.0,,,
2880,SRS483513,SRR996842,2.0,,,
2881,SRS483513,SRR996902,2.0,,,
2882,SRS483514,SRR996844,2.0,,,
2883,SRS483514,SRR996904,2.0,,,
2884,SRS483515,SRR996843,2.0,,,
2885,SRS483515,SRR996903,2.0,,,
2886,SRS483516,SRR996845,2.0,,,
2887,SRS483516,SRR996905,2.0,,,
2888,SRS483517,SRR996846,2.0,,,
2889,SRS483517,SRR996906,2.0,,,
2890,SRS483518,SRR996848,2.0,,,
2891,SRS483518,SRR996908,2.0,,,
2892,SRS483519,SRR996847,2.0,,,
2893,SRS483519,SRR996907,2.0,,,
2894,SRS483520,SRR996849,2.0,,,
2895,SRS483520,SRR996909,2.0,,,
2896,SRS483521,SRR996850,2.0,,,
2897,SRS483521,SRR996910,2.0,,,
2898,SRS483522,SRR996851,2.0,,,
2899,SRS483522,SRR996911,2.0,,,
2900,SRS483523,SRR996852,2.0,,,
2901,SRS483523,SRR996912,2.0,,,
2902,SRS483524,SRR996853,2.0,,,
2903,SRS483524,SRR996913,2.0,,,
2904,SRS483525,SRR996854,2.0,,,
2905,SRS483525,SRR996914,2.0,,,
2906,SRS483526,SRR996855,2.0,,,
2907,SRS483526,SRR996915,2.0,,,
2908,SRS483527,SRR996856,2.0,,,
2909,SRS483527,SRR996916,2.0,,,
2910,SRS483528,SRR996857,2.0,,,
2911,SRS483528,SRR996917,2.0,,,
2912,SRS483529,SRR996858,2.0,,,
2913,SRS483529,SRR996918,2.0,,,
2914,SRS483530,SRR996859,2.0,,,
2915,SRS483530,SRR996919,2.0,,,
2916,SRS483531,SRR996860,2.0,,,
2917,SRS483531,SRR996920,2.0,,,
2918,SRS483532,SRR996861,2.0,,,
2919,SRS483532,SRR996921,2.0,,,
2920,SRS483533,SRR996862,2.0,,,
2921,SRS483533,SRR996922,2.0,,,
2922,SRS483534,SRR996863,2.0,,,
2923,SRS483534,SRR996923,2.0,,,
2924,SRS483535,SRR996864,2.0,,,
2925,SRS483535,SRR996924,2.0,,,
2926,SRS483536,SRR996865,2.0,,,
2927,SRS483536,SRR996925,2.0,,,
2928,SRS483537,SRR996866,2.0,,,
2929,SRS483537,SRR996926,2.0,,,
2930,SRS483538,SRR996867,2.0,,,
2931,SRS483538,SRR996927,2.0,,,
2932,SRS483539,SRR996868,2.0,,,
2933,SRS483539,SRR996928,2.0,,,
2934,SRS483540,SRR996869,2.0,,,
2935,SRS483540,SRR996929,2.0,,,
2936,SRS483541,SRR996870,2.0,,,
2937,SRS483541,SRR996930,2.0,,,
2938,SRS483542,SRR996872,2.0,,,
2939,SRS483542,SRR996932,2.0,,,
2940,SRS483543,SRR996871,2.0,,,
2941,SRS483543,SRR996931,2.0,,,
2942,SRS483544,SRR996873,2.0,,,
2943,SRS483544,SRR996933,2.0,,,
2944,SRS483545,SRR996874,2.0,,,
2945,SRS483545,SRR996934,2.0,,,
2946,SRS483546,SRR996875,2.0,,,
2947,SRS483546,SRR996935,2.0,,,
2948,SRS483547,SRR996876,2.0,,,
2949,SRS483547,SRR996936,2.0,,,
2950,SRS483548,SRR996877,2.0,,,
2951,SRS483548,SRR996937,2.0,,,
2952,SRS483549,SRR996878,2.0,,,
2953,SRS483549,SRR996938,2.0,,,
2954,SRS483550,SRR996879,2.0,,,
2955,SRS483550,SRR996939,2.0,,,
2956,SRS483551,SRR996880,2.0,,,
2957,SRS483551,SRR996940,2.0,,,
2958,SRS483552,SRR996881,2.0,,,
2959,SRS483552,SRR996941,2.0,,,
2960,SRS483553,SRR996882,2.0,,,
2961,SRS483553,SRR996942,2.0,,,
2962,SRS483554,SRR996883,2.0,,,
2963,SRS483554,SRR996943,2.0,,,
2964,SRS483555,SRR996884,2.0,,,
2965,SRS483555,SRR996944,2.0,,,
2966,SRS483556,SRR996885,2.0,,,
2967,SRS483556,SRR996945,2.0,,,
2968,SRS483557,SRR996886,2.0,,,
2969,SRS483557,SRR996946,2.0,,,
2970,SRS483558,SRR996887,2.0,,,
2971,SRS483558,SRR996947,2.0,,,
2972,SRS483559,SRR996888,2.0,,,
2973,SRS483559,SRR996948,2.0,,,
2974,SRS483560,SRR996889,2.0,,,
2975,SRS483560,SRR996949,2.0,,,
2976,SRS483561,SRR996890,2.0,,,
2977,SRS483561,SRR996950,2.0,,,
2978,SRS483562,SRR996892,2.0,,,
2979,SRS483562,SRR996952,2.0,,,
2980,SRS483563,SRR996891,2.0,,,
2981,SRS483563,SRR996951,2.0,,,
2982,SRS483564,SRR996953,2.0,,,
2983,SRS483564,SRR997038,2.0,,,
2984,SRS483565,SRR996954,2.0,,,
2985,SRS483565,SRR997039,2.0,,,
2986,SRS483566,SRR996955,2.0,,,
2987,SRS483566,SRR997040,2.0,,,
2988,SRS483567,SRR996956,2.0,,,
2989,SRS483567,SRR997041,2.0,,,
2990,SRS483568,SRR996957,2.0,,,
2991,SRS483568,SRR997042,2.0,,,
2992,SRS483569,SRR996958,2.0,,,
2993,SRS483569,SRR997043,2.0,,,
2994,SRS483570,SRR996959,2.0,,,
2995,SRS483570,SRR997044,2.0,,,
2996,SRS483571,SRR996960,2.0,,,
2997,SRS483571,SRR997045,2.0,,,
2998,SRS483572,SRR996961,2.0,,,
2999,SRS483572,SRR997046,2.0,,,
3000,SRS483573,SRR996962,2.0,,,
3001,SRS483573,SRR997047,2.0,,,
3002,SRS483574,SRR996963,2.0,,,
3003,SRS483574,SRR997048,2.0,,,
3004,SRS483575,SRR996964,2.0,,,
3005,SRS483575,SRR997049,2.0,,,
3006,SRS483576,SRR996965,2.0,,,
3007,SRS483576,SRR997050,2.0,,,
3008,SRS483577,SRR996966,2.0,,,
3009,SRS483577,SRR997051,2.0,,,
3010,SRS483578,SRR996967,2.0,,,
3011,SRS483578,SRR997052,2.0,,,
3012,SRS483579,SRR996968,2.0,,,
3013,SRS483579,SRR997053,2.0,,,
3014,SRS483580,SRR996969,2.0,,,
3015,SRS483580,SRR997054,2.0,,,
3016,SRS483581,SRR996970,2.0,,,
3017,SRS483581,SRR997055,2.0,,,
3018,SRS483582,SRR996972,2.0,,,
3019,SRS483582,SRR997057,2.0,,,
3020,SRS483583,SRR996971,2.0,,,
3021,SRS483583,SRR997056,2.0,,,
3022,SRS483584,SRR996973,2.0,,,
3023,SRS483584,SRR997058,2.0,,,
3024,SRS483585,SRR996974,2.0,,,
3025,SRS483585,SRR997059,2.0,,,
3026,SRS483586,SRR996975,2.0,,,
3027,SRS483586,SRR997060,2.0,,,
3028,SRS483587,SRR996977,2.0,,,
3029,SRS483587,SRR997062,2.0,,,
3030,SRS483588,SRR996976,2.0,,,
3031,SRS483588,SRR997061,2.0,,,
3032,SRS483589,SRR996978,2.0,,,
3033,SRS483589,SRR997063,2.0,,,
3034,SRS483590,SRR996979,2.0,,,
3035,SRS483590,SRR997064,2.0,,,
3036,SRS483591,SRR996980,2.0,,,
3037,SRS483591,SRR997065,2.0,,,
3038,SRS483592,SRR996981,2.0,,,
3039,SRS483592,SRR997066,2.0,,,
3040,SRS483593,SRR996982,2.0,,,
3041,SRS483593,SRR997067,2.0,,,
3042,SRS483594,SRR996983,2.0,,,
3043,SRS483594,SRR997068,2.0,,,
3044,SRS483595,SRR996984,2.0,,,
3045,SRS483595,SRR997069,2.0,,,
3046,SRS483596,SRR996985,2.0,,,
3047,SRS483596,SRR997070,2.0,,,
3048,SRS483597,SRR996986,2.0,,,
3049,SRS483597,SRR997071,2.0,,,
3050,SRS483598,SRR996987,2.0,,,
3051,SRS483598,SRR997072,2.0,,,
3052,SRS483599,SRR996988,2.0,,,
3053,SRS483599,SRR997073,2.0,,,
3054,SRS483600,SRR996989,2.0,,,
3055,SRS483600,SRR997074,2.0,,,
3056,SRS483601,SRR996990,2.0,,,
3057,SRS483601,SRR997075,2.0,,,
3058,SRS483602,SRR996991,2.0,,,
3059,SRS483602,SRR997076,2.0,,,
3060,SRS483603,SRR996992,2.0,,,
3061,SRS483603,SRR997077,2.0,,,
3062,SRS483604,SRR996993,2.0,,,
3063,SRS483604,SRR997078,2.0,,,
3064,SRS483605,SRR996995,2.0,,,
3065,SRS483605,SRR997080,2.0,,,
3066,SRS483606,SRR996994,2.0,,,
3067,SRS483606,SRR997079,2.0,,,
3068,SRS483607,SRR996996,2.0,,,
3069,SRS483607,SRR997081,2.0,,,
3070,SRS483608,SRR996997,2.0,,,
3071,SRS483608,SRR997082,2.0,,,
3072,SRS483609,SRR996998,2.0,,,
3073,SRS483609,SRR997083,2.0,,,
3074,SRS483610,SRR996999,2.0,,,
3075,SRS483610,SRR997084,2.0,,,
3076,SRS483611,SRR997000,2.0,,,
3077,SRS483611,SRR997085,2.0,,,
3078,SRS483612,SRR997001,2.0,,,
3079,SRS483612,SRR997086,2.0,,,
3080,SRS483613,SRR997002,2.0,,,
3081,SRS483613,SRR997087,2.0,,,
3082,SRS483614,SRR997003,2.0,,,
3083,SRS483614,SRR997088,2.0,,,
3084,SRS483615,SRR997005,2.0,,,
3085,SRS483615,SRR997090,2.0,,,
3086,SRS483616,SRR997004,2.0,,,
3087,SRS483616,SRR997089,2.0,,,
3088,SRS483617,SRR997006,2.0,,,
3089,SRS483617,SRR997091,2.0,,,
3090,SRS483618,SRR997007,2.0,,,
3091,SRS483618,SRR997092,2.0,,,
3092,SRS483619,SRR997008,2.0,,,
3093,SRS483619,SRR997093,2.0,,,
